./data/linux/prod_1_1.cnf|4.265531063079834|0.845858097076416|1|2|58|2|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.388705015182495|0.8878922462463379|1|3|58|4|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.4944188594818115|1.175297737121582|1|4|58|6|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.3284528255462646|1.3429529666900635|1|7|58|8|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_2.cnf|3.273782968521118|0.5333569049835205|1|5|40|2|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.724116086959839|0.5665335655212402|1|4|40|4|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.7720367908477783|0.601851224899292|1|4|40|6|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.8691461086273193|0.7486050128936768|1|6|40|8|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_3.cnf|3.6621880531311035|0.6732678413391113|1|3|47|2|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.945927858352661|0.7020070552825928|1|4|47|4|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.948709011077881|0.9534778594970703|1|6|47|6|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|3.138362169265747|1.0599358081817627|1|6|47|8|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_4.cnf|3.1290369033813477|0.493466854095459|1|3|38|2|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
./data/linux/prod_1_4.cnf|2.6998329162597656|0.5162191390991211|1|4|38|4|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
./data/linux/prod_1_4.cnf|2.7082927227020264|0.5842483043670654|1|4|38|6|FastDiagP_V4_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
