./data/linux/prod_1_1.cnf|3.9905638694763184|0.747934103012085|1|8|53|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.1573028564453125|0.8455896377563477|1|9|53|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.1695592403411865|1.1074488162994385|1|8|53|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_1.cnf|3.266633987426758|1.349569320678711|1|10|53|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12083, [246])]
./data/linux/prod_1_2.cnf|2.6616370677948|0.4344217777252197|1|8|32|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.3336639404296875|0.46958231925964355|1|8|32|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.3252179622650146|0.5107378959655762|1|11|32|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_2.cnf|2.486340284347534|0.6828200817108154|1|10|32|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12113, [119])]
./data/linux/prod_1_3.cnf|3.2596347332000732|0.5762825012207031|1|7|40|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.7382500171661377|0.6065084934234619|1|8|40|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.8083531856536865|0.6742517948150635|1|9|40|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_3.cnf|2.7212929725646973|0.8494386672973633|1|8|40|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12076, [-2])]
./data/linux/prod_1_4.cnf|2.585113048553467|0.39086174964904785|1|7|29|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
./data/linux/prod_1_4.cnf|2.274899959564209|0.42259836196899414|1|9|29|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
./data/linux/prod_1_4.cnf|2.311889171600342|0.4403049945831299|1|8|29|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
./data/linux/prod_1_4.cnf|2.3195700645446777|0.5131869316101074|1|9|29|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12077, [119])]
./data/linux/prod_1_5.cnf|3.396436929702759|0.6214241981506348|1|8|44|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12084, [119])]
./data/linux/prod_1_5.cnf|2.6907410621643066|0.6656618118286133|1|11|44|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12084, [119])]
./data/linux/prod_1_5.cnf|2.7626662254333496|0.7744543552398682|1|9|44|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12084, [119])]
./data/linux/prod_1_5.cnf|2.7951998710632324|0.9419541358947754|1|12|44|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12084, [119])]
./data/linux/prod_1_6.cnf|3.194368839263916|0.5796525478363037|1|8|40|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12081, [-2])]
./data/linux/prod_1_6.cnf|2.707551956176758|0.627831220626831|1|8|40|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12081, [-2])]
./data/linux/prod_1_6.cnf|2.7687010765075684|0.815727710723877|1|9|40|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12081, [-2])]
./data/linux/prod_1_6.cnf|2.7790682315826416|0.976405143737793|1|10|40|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12081, [-2])]
./data/linux/prod_1_7.cnf|3.1617178916931152|0.5490267276763916|1|8|40|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [196])]
./data/linux/prod_1_7.cnf|2.6456048488616943|0.6038491725921631|1|9|40|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [196])]
./data/linux/prod_1_7.cnf|2.6224591732025146|0.8530738353729248|1|11|40|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [196])]
./data/linux/prod_1_7.cnf|2.7919209003448486|0.9350996017456055|1|10|40|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [196])]
./data/linux/prod_1_8.cnf|2.0742669105529785|0.20180177688598633|1|8|16|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [-2])]
./data/linux/prod_1_8.cnf|1.9054851531982422|0.21239590644836426|1|8|16|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [-2])]
./data/linux/prod_1_8.cnf|1.9123618602752686|0.22818684577941895|1|10|16|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [-2])]
./data/linux/prod_1_8.cnf|2.0090770721435547|0.30889272689819336|1|10|16|8|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12079, [-2])]
./data/linux/prod_1_9.cnf|2.0843300819396973|0.2018122673034668|1|7|16|2|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12081, [-103])]
./data/linux/prod_1_9.cnf|1.9347758293151855|0.21336793899536133|1|8|16|4|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12081, [-103])]
./data/linux/prod_1_9.cnf|1.9200677871704102|0.22933077812194824|1|10|16|6|FastDiagP_V2_1|solver_apps/org.sat4j.core.jar|[(12081, [-103])]
